Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
127.339,12.2,24.4,36.6,48.8,0.0,0.0,58.1,37.4,17.9,8.1,0.0,0.0
127.412,12.2,24.4,-36.6,-48.8,0.0,0.0,31.9,15.8,7.1,5.2,0.0,0.0
127.485,-12.2,-24.4,0.0,0.0,0.0,0.0,9.9,8.5,0.0,0.0,0.0,0.0
127.699,-12.2,-24.4,0.0,0.0,0.0,0.0,18.2,12.7,0.0,0.0,0.0,0.0
127.771,12.2,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0
127.842,-12.2,-24.4,0.0,0.0,0.0,0.0,17.2,8.6,0.0,0.0,0.0,0.0
127.915,-12.2,-24.4,0.0,0.0,0.0,0.0,10.2,7.5,0.0,0.0,0.0,0.0
127.987,-12.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
128.059,-12.2,-24.4,-36.6,0.0,0.0,0.0,18.9,13.6,5.5,0.0,0.0,0.0
128.132,-12.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
128.204,-12.2,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
128.275,-12.2,-24.4,-36.6,0.0,0.0,0.0,27.5,20.7,7.4,0.0,0.0,0.0
128.348,-12.2,-24.4,-36.6,0.0,0.0,0.0,21.2,15.1,5.1,0.0,0.0,0.0
128.421,-12.2,-24.4,0.0,0.0,0.0,0.0,28.3,17.3,0.0,0.0,0.0,0.0
128.563,-12.2,-24.4,0.0,0.0,0.0,0.0,16.4,11.4,0.0,0.0,0.0,0.0
128.635,-12.2,-24.4,0.0,0.0,0.0,0.0,15.9,9.1,0.0,0.0,0.0,0.0
128.706,-12.2,-24.4,0.0,0.0,0.0,0.0,18.2,12.1,0.0,0.0,0.0,0.0
128.778,-12.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
128.849,-12.2,-24.4,-36.6,0.0,0.0,0.0,35.7,27.4,9.7,0.0,0.0,0.0
128.922,-12.2,-24.4,0.0,0.0,0.0,0.0,9.3,5.5,0.0,0.0,0.0,0.0
128.994,-12.2,-24.4,0.0,0.0,0.0,0.0,7.6,5.1,0.0,0.0,0.0,0.0
129.066,-12.2,-24.4,0.0,0.0,0.0,0.0,10.1,6.6,0.0,0.0,0.0,0.0
129.138,-12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
129.209,-12.2,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
130.050,12.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
130.121,12.2,24.4,36.6,0.0,0.0,0.0,56.7,39.8,13.0,0.0,0.0,0.0
130.193,24.4,12.2,36.6,48.8,0.0,0.0,62.7,53.1,37.7,11.5,0.0,0.0
130.266,12.2,24.4,36.6,0.0,0.0,0.0,31.8,23.0,8.2,0.0,0.0,0.0
130.409,-12.2,-24.4,0.0,0.0,0.0,0.0,11.3,8.4,0.0,0.0,0.0,0.0
130.481,-12.2,-24.4,-36.6,0.0,0.0,0.0,10.2,9.4,6.4,0.0,0.0,0.0
130.553,-12.2,-24.4,0.0,0.0,0.0,0.0,7.3,5.3,0.0,0.0,0.0,0.0
130.624,-73.2,-61.0,-12.2,0.0,0.0,0.0,7.6,5.7,5.1,0.0,0.0,0.0
130.766,-73.2,-61.0,-85.4,-12.2,-48.8,0.0,12.9,10.7,8.8,7.3,5.7,0.0
130.839,-73.2,-85.4,-61.0,0.0,0.0,0.0,9.2,7.6,5.8,0.0,0.0,0.0
130.911,-73.2,-85.4,0.0,0.0,0.0,0.0,7.7,7.3,0.0,0.0,0.0,0.0
130.983,-73.2,-85.4,-61.0,0.0,0.0,0.0,6.6,5.7,5.3,0.0,0.0,0.0
131.057,-73.2,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0
135.683,48.8,36.6,0.0,0.0,0.0,0.0,6.4,6.1,0.0,0.0,0.0,0.0
135.895,85.4,97.6,0.0,0.0,0.0,0.0,5.7,5.0,0.0,0.0,0.0,0.0
135.966,122.0,109.8,85.4,97.6,73.2,0.0,8.2,7.7,7.6,7.1,5.7,0.0
136.040,85.4,97.6,73.2,109.8,61.0,0.0,16.2,11.8,11.0,5.9,5.4,0.0
136.113,61.0,73.2,48.8,0.0,0.0,0.0,10.1,7.2,6.9,0.0,0.0,0.0
136.186,48.8,61.0,36.6,0.0,0.0,0.0,10.5,9.1,5.5,0.0,0.0,0.0
136.328,12.2,24.4,0.0,0.0,0.0,0.0,11.5,6.6,0.0,0.0,0.0,0.0
136.399,-12.2,-24.4,-36.6,0.0,0.0,0.0,25.7,20.7,7.6,0.0,0.0,0.0
136.472,12.2,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0
136.544,12.2,24.4,0.0,0.0,0.0,0.0,11.1,5.1,0.0,0.0,0.0,0.0
136.617,-12.2,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
136.758,12.2,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0
136.829,12.2,24.4,36.6,0.0,0.0,0.0,24.5,14.6,5.0,0.0,0.0,0.0
136.902,12.2,24.4,36.6,0.0,0.0,0.0,52.3,36.1,12.9,0.0,0.0,0.0
136.975,24.4,12.2,36.6,0.0,0.0,0.0,35.9,28.4,19.1,0.0,0.0,0.0
137.048,12.2,24.4,0.0,0.0,0.0,0.0,39.9,13.6,0.0,0.0,0.0,0.0
137.121,12.2,24.4,36.6,0.0,0.0,0.0,66.2,32.3,8.2,0.0,0.0,0.0
137.194,12.2,24.4,0.0,0.0,0.0,0.0,22.0,8.8,0.0,0.0,0.0,0.0
137.268,-12.2,-24.4,-48.8,0.0,0.0,0.0,13.5,8.8,5.5,0.0,0.0,0.0
137.341,12.2,24.4,36.6,0.0,0.0,0.0,23.4,18.7,9.0,0.0,0.0,0.0
137.414,-24.4,-12.2,-36.6,-48.8,0.0,0.0,54.9,43.7,36.8,12.3,0.0,0.0
137.487,-12.2,-24.4,-36.6,0.0,0.0,0.0,23.4,20.0,10.7,0.0,0.0,0.0
137.560,12.2,24.4,36.6,0.0,0.0,0.0,57.7,32.5,10.2,0.0,0.0,0.0
137.633,-24.4,-12.2,-36.6,-48.8,0.0,0.0,35.3,31.4,22.8,9.9,0.0,0.0
137.707,-24.4,-36.6,-12.2,-48.8,0.0,0.0,43.6,35.7,33.9,17.1,0.0,0.0
137.781,-12.2,24.4,36.6,0.0,0.0,0.0,10.4,8.5,5.7,0.0,0.0,0.0
137.854,12.2,24.4,36.6,48.8,0.0,0.0,53.7,40.4,18.4,6.9,0.0,0.0
137.928,-24.4,-12.2,-36.6,-48.8,-61.0,0.0,71.4,55.8,52.5,22.7,6.2,0.0
138.001,-12.2,-24.4,-36.6,-48.8,0.0,0.0,30.2,24.9,16.6,8.6,0.0,0.0
138.075,12.2,24.4,36.6,48.8,0.0,0.0,98.1,81.3,40.6,13.5,0.0,0.0
138.148,-24.4,-12.2,-36.6,-48.8,-61.0,0.0,21.4,16.9,14.2,7.4,5.6,0.0
138.222,-24.4,-12.2,-36.6,-48.8,-61.0,0.0,66.7,53.9,49.1,22.4,6.3,0.0
138.296,12.2,24.4,36.6,0.0,0.0,0.0,38.0,20.8,7.1,0.0,0.0,0.0
138.369,12.2,24.4,36.6,48.8,0.0,0.0,60.8,49.0,24.7,8.1,0.0,0.0
138.443,-12.2,-24.4,-36.6,-48.8,0.0,0.0,35.3,34.8,22.2,9.4,0.0,0.0
138.517,-12.2,-24.4,-36.6,-48.8,0.0,0.0,39.7,35.7,21.6,8.8,0.0,0.0
138.591,12.2,24.4,36.6,0.0,0.0,0.0,60.7,50.3,22.7,0.0,0.0,0.0
138.664,-24.4,-12.2,-36.6,-48.8,0.0,0.0,40.0,32.3,26.1,9.5,0.0,0.0
138.807,-12.2,-24.4,-36.6,0.0,0.0,0.0,50.1,36.6,12.7,0.0,0.0,0.0
138.879,-12.2,-24.4,0.0,0.0,0.0,0.0,20.3,12.5,0.0,0.0,0.0,0.0
138.951,-12.2,-24.4,0.0,0.0,0.0,0.0,32.9,19.6,0.0,0.0,0.0,0.0
139.023,-12.2,-24.4,0.0,0.0,0.0,0.0,25.2,15.2,0.0,0.0,0.0,0.0
139.095,-12.2,-24.4,0.0,0.0,0.0,0.0,20.1,11.2,0.0,0.0,0.0,0.0
139.167,-12.2,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0
139.238,-12.2,-24.4,0.0,0.0,0.0,0.0,9.4,5.7,0.0,0.0,0.0,0.0
139.380,-12.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
139.451,-24.4,-12.2,0.0,0.0,0.0,0.0,7.9,6.5,0.0,0.0,0.0,0.0
139.523,-12.2,-24.4,0.0,0.0,0.0,0.0,31.5,19.0,0.0,0.0,0.0,0.0
139.595,-12.2,-24.4,-36.6,0.0,0.0,0.0,49.5,30.3,8.4,0.0,0.0,0.0
139.668,-12.2,-24.4,-36.6,0.0,0.0,0.0,54.0,46.8,18.8,0.0,0.0,0.0
140.022,12.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
140.093,12.2,24.4,0.0,0.0,0.0,0.0,15.6,9.0,0.0,0.0,0.0,0.0
140.165,12.2,24.4,36.6,0.0,0.0,0.0,41.3,27.4,10.4,0.0,0.0,0.0
140.237,12.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
140.308,-12.2,-24.4,0.0,0.0,0.0,0.0,12.3,8.7,0.0,0.0,0.0,0.0
140.380,-12.2,-24.4,0.0,0.0,0.0,0.0,9.5,5.7,0.0,0.0,0.0,0.0
