Time,Range,Magnitude
79.659,128.0,2845.0
79.723,94.0,5125.0
79.788,94.0,4573.0
79.853,124.0,2026.0
79.918,59.0,2845.0
79.983,61.0,3749.0
80.058,93.0,2242.0
80.124,61.0,3707.0
80.19,63.0,1974.0
80.256,59.0,2222.0
80.32,67.0,1371.0
80.384,62.0,10947.0
80.448,62.0,2585.0
80.513,437.0,1278.0
80.576,159.0,1681.0
80.64,119.0,3022.0
80.703,119.0,3892.0
80.767,119.0,3543.0
80.831,119.0,3597.0
80.895,119.0,3354.0
80.959,119.0,3277.0
81.032,120.0,3495.0
81.096,119.0,3397.0
81.16,119.0,3463.0
81.224,119.0,3411.0
81.288,119.0,3468.0
81.352,119.0,3536.0
81.416,120.0,3547.0
81.48,120.0,3538.0
81.544,120.0,3476.0
81.607,120.0,3550.0
81.67,120.0,3569.0
81.733,120.0,3590.0
81.796,120.0,3592.0
81.86,120.0,3588.0
81.924,120.0,3611.0
81.988,120.0,3599.0
82.06,120.0,3605.0
82.124,120.0,3632.0
82.188,120.0,3612.0
82.252,120.0,3631.0
82.316,120.0,3636.0
82.38,120.0,3628.0
82.444,120.0,3649.0
82.508,120.0,3634.0
82.572,120.0,3655.0
82.636,120.0,3654.0
82.7,120.0,3650.0
82.763,120.0,3665.0
82.827,120.0,3647.0
82.89,120.0,3670.0
82.953,120.0,3665.0
83.025,120.0,3659.0
83.088,120.0,3675.0
83.152,120.0,3667.0
83.216,120.0,3670.0
83.28,120.0,3685.0
83.344,120.0,3680.0
83.408,120.0,3697.0
83.472,120.0,3715.0
83.536,120.0,3669.0
83.6,121.0,3730.0
83.664,120.0,3693.0
83.728,120.0,3682.0
83.791,121.0,3742.0
83.855,120.0,3684.0
83.919,121.0,3724.0
83.983,121.0,3744.0
84.057,120.0,3690.0
84.121,121.0,3744.0
84.184,121.0,3736.0
84.247,121.0,3702.0
84.31,121.0,3755.0
84.373,121.0,3745.0
84.436,121.0,3719.0
84.499,121.0,3748.0
84.562,121.0,3752.0
84.626,121.0,3739.0
84.69,121.0,3770.0
84.754,121.0,3762.0
