Time,Range,Magnitude
732.791,125.0,5658.0
732.854,125.0,5304.0
732.918,125.0,5181.0
732.981,126.0,5261.0
733.054,126.0,5517.0
733.117,126.0,5492.0
733.181,127.0,5458.0
733.245,127.0,5478.0
733.308,127.0,5692.0
733.371,127.0,5790.0
733.434,127.0,5775.0
733.497,127.0,5683.0
733.56,127.0,5550.0
733.623,128.0,5603.0
733.687,128.0,5373.0
733.751,128.0,4944.0
733.815,128.0,5194.0
733.879,128.0,7074.0
733.942,127.0,7111.0
734.015,126.0,6677.0
734.079,125.0,4963.0
734.142,122.0,2525.0
734.205,127.0,2093.0
734.269,60.0,1150.0
734.335,126.0,2182.0
734.4,128.0,6543.0
734.465,128.0,8819.0
734.531,128.0,9017.0
734.597,126.0,7069.0
734.661,92.0,6774.0
734.725,95.0,4630.0
734.788,127.0,4184.0
734.853,93.0,7229.0
734.916,93.0,6873.0
734.979,93.0,7444.0
735.051,120.0,1804.0
735.115,93.0,11978.0
735.179,93.0,8471.0
735.244,127.0,6752.0
735.309,93.0,11189.0
735.373,92.0,7735.0
735.439,128.0,6374.0
735.505,93.0,8982.0
735.568,92.0,8158.0
735.632,92.0,8611.0
735.696,92.0,7194.0
735.76,93.0,5086.0
735.824,92.0,6588.0
735.888,92.0,5685.0
735.951,92.0,5122.0
736.024,128.0,4336.0
736.087,128.0,7050.0
736.15,92.0,9466.0
736.214,92.0,10297.0
736.278,92.0,8967.0
736.342,92.0,6788.0
736.406,92.0,5003.0
736.47,128.0,3202.0
736.534,125.0,1939.0
736.598,116.0,1009.0
736.662,435.0,530.0
736.726,114.0,630.0
736.789,119.0,754.0
736.852,127.0,914.0
736.916,130.0,1351.0
736.979,130.0,1821.0
737.051,129.0,2274.0
737.114,129.0,2624.0
737.177,129.0,2821.0
737.24,129.0,2528.0
737.303,129.0,1570.0
737.366,127.0,960.0
737.43,122.0,1066.0
737.494,121.0,1218.0
737.558,120.0,1409.0
737.622,121.0,1850.0
737.686,123.0,2451.0
737.75,124.0,2946.0
737.814,124.0,3482.0
737.877,125.0,4057.0
737.94,125.0,4747.0
738.013,125.0,5223.0
738.076,125.0,5585.0
738.139,125.0,6004.0
738.202,125.0,5932.0
738.265,125.0,5768.0
738.328,126.0,5675.0
738.391,126.0,5395.0
738.454,127.0,4917.0
738.517,127.0,4313.0
738.58,127.0,3915.0
738.643,127.0,3811.0
738.706,127.0,4107.0
738.769,126.0,4949.0
738.832,126.0,5686.0
738.896,126.0,6614.0
738.96,127.0,7141.0
739.033,127.0,7464.0
739.097,127.0,7902.0
739.161,127.0,8047.0
739.225,128.0,7957.0
739.289,128.0,7869.0
739.352,128.0,7461.0
739.415,128.0,6770.0
739.479,128.0,6069.0
739.543,127.0,5306.0
739.607,126.0,4353.0
739.67,126.0,3370.0
739.733,125.0,2670.0
739.796,125.0,2475.0
739.859,126.0,2996.0
739.922,126.0,4078.0
739.986,126.0,5068.0
740.06,126.0,6402.0
740.124,126.0,6307.0
740.187,125.0,5522.0
740.251,126.0,5873.0
740.314,126.0,6229.0
740.377,126.0,6589.0
740.44,125.0,4977.0
740.503,124.0,3666.0
740.567,92.0,3368.0
740.631,126.0,4935.0
740.696,128.0,4749.0
740.761,94.0,13716.0
740.827,92.0,8478.0
740.892,127.0,7997.0
740.956,92.0,12459.0
741.028,92.0,5805.0
741.094,92.0,7842.0
741.156,126.0,8316.0
741.22,127.0,11069.0
741.283,127.0,10011.0
741.347,125.0,3715.0
741.411,126.0,5905.0
741.475,128.0,6309.0
741.539,128.0,4948.0
741.603,60.0,4799.0
741.667,118.0,1637.0
741.732,127.0,6271.0
741.794,127.0,4261.0
741.857,127.0,4793.0
741.92,127.0,5319.0
741.983,127.0,6436.0
742.054,127.0,8663.0
742.117,91.0,10296.0
742.18,92.0,12664.0
742.243,92.0,9824.0
742.306,92.0,7825.0
742.369,92.0,8142.0
742.432,92.0,8315.0
742.495,92.0,7096.0
742.559,92.0,6298.0
742.623,92.0,4904.0
742.687,93.0,2551.0
742.751,129.0,2131.0
742.814,92.0,4724.0
742.877,92.0,5594.0
742.94,92.0,5096.0
743.013,128.0,4364.0
743.077,128.0,3804.0
743.141,126.0,3090.0
743.205,124.0,2358.0
743.269,123.0,1955.0
743.333,124.0,2014.0
743.396,127.0,2415.0
743.459,128.0,2394.0
743.523,129.0,2704.0
743.586,129.0,2692.0
743.649,130.0,2507.0
743.712,130.0,2460.0
743.775,130.0,2373.0
743.838,93.0,2337.0
743.901,93.0,2522.0
743.965,93.0,2708.0
744.039,93.0,2792.0
744.103,92.0,2938.0
744.167,92.0,3072.0
744.231,92.0,3222.0
744.294,129.0,3011.0
744.358,129.0,3164.0
744.422,128.0,3127.0
744.485,127.0,2780.0
744.548,126.0,2447.0
744.611,125.0,2323.0
744.674,124.0,2161.0
744.738,123.0,1992.0
744.802,123.0,1794.0
744.866,123.0,1563.0
744.929,123.0,1241.0
745.001,121.0,859.0
745.064,121.0,701.0
745.127,122.0,690.0
745.19,122.0,694.0
745.253,122.0,867.0
745.316,120.0,912.0
745.379,122.0,1378.0
745.443,122.0,1434.0
745.506,120.0,1382.0
745.569,121.0,1739.0
745.632,123.0,2210.0
745.695,124.0,2652.0
745.758,125.0,2933.0
745.821,126.0,3185.0
745.884,126.0,3448.0
745.948,127.0,3522.0
746.022,127.0,4213.0
746.086,127.0,4113.0
746.15,126.0,2980.0
746.214,125.0,3524.0
746.277,128.0,3966.0
746.34,91.0,8318.0
746.403,91.0,9634.0
746.467,126.0,5369.0
746.533,125.0,5843.0
746.599,127.0,8838.0
746.664,92.0,5996.0
746.728,126.0,7080.0
746.793,126.0,9915.0
746.858,124.0,3615.0
746.924,127.0,8683.0
746.989,127.0,12070.0
747.062,125.0,7763.0
747.126,125.0,8480.0
747.19,128.0,8886.0
747.256,127.0,6798.0
747.321,127.0,7362.0
747.386,127.0,8857.0
747.449,127.0,6273.0
747.512,123.0,4989.0
747.576,126.0,4084.0
747.639,158.0,2075.0
747.703,121.0,3688.0
747.766,123.0,3728.0
747.829,125.0,5080.0
747.892,124.0,4906.0
747.955,126.0,4607.0
748.028,126.0,6508.0
748.092,126.0,8054.0
748.156,126.0,7904.0
748.22,126.0,6325.0
748.284,126.0,7641.0
748.348,126.0,7729.0
748.412,126.0,7306.0
748.475,125.0,6107.0
748.539,125.0,5028.0
748.602,125.0,4532.0
748.666,125.0,4834.0
748.73,125.0,5797.0
748.793,125.0,6544.0
748.856,125.0,6882.0
748.919,126.0,7153.0
748.983,126.0,7632.0
749.056,126.0,7783.0
749.12,126.0,7913.0
749.184,126.0,8242.0
749.247,126.0,8551.0
749.31,126.0,8265.0
749.373,126.0,8198.0
749.437,126.0,8107.0
749.501,126.0,8048.0
749.564,126.0,8160.0
749.627,126.0,8102.0
749.69,126.0,8017.0
749.753,126.0,7820.0
749.817,126.0,7415.0
749.881,125.0,6735.0
749.945,125.0,5905.0
750.016,125.0,5621.0
750.079,125.0,6023.0
750.142,125.0,6358.0
750.205,125.0,6315.0
750.268,125.0,6616.0
750.331,126.0,6922.0
750.395,126.0,7148.0
750.459,126.0,7249.0
750.523,126.0,7188.0
750.586,126.0,7016.0
750.65,126.0,6554.0
750.714,127.0,6153.0
750.778,127.0,6101.0
750.842,127.0,5980.0
750.905,128.0,5786.0
750.968,128.0,5922.0
751.04,128.0,5869.0
751.104,128.0,5926.0
751.167,128.0,6062.0
751.231,128.0,6257.0
751.294,128.0,6761.0
751.357,128.0,7090.0
751.42,127.0,7194.0
751.483,127.0,7065.0
751.546,127.0,7004.0
751.61,127.0,7153.0
751.673,127.0,7188.0
751.736,126.0,7227.0
751.799,126.0,6841.0
751.862,126.0,6403.0
751.925,126.0,6131.0
751.988,125.0,5710.0
752.061,125.0,5226.0
752.125,124.0,4744.0
752.189,124.0,4431.0
752.253,124.0,4445.0
752.317,124.0,4448.0
752.381,124.0,4688.0
752.444,124.0,5098.0
752.507,125.0,5454.0
752.57,125.0,5857.0
752.633,125.0,6085.0
752.696,125.0,6262.0
752.759,125.0,6189.0
752.823,125.0,6428.0
752.887,125.0,6652.0
752.951,125.0,6658.0
753.024,125.0,6626.0
753.087,126.0,6609.0
753.15,126.0,6616.0
753.213,126.0,6646.0
753.276,126.0,6578.0
753.34,126.0,6467.0
753.404,126.0,6309.0
753.468,127.0,6304.0
753.532,128.0,7281.0
753.596,128.0,6217.0
753.66,126.0,3510.0
753.724,62.0,1625.0
753.788,94.0,4206.0
753.852,121.0,2258.0
753.916,60.0,3145.0
753.98,127.0,2426.0
754.055,93.0,9492.0
754.118,94.0,12864.0
754.183,92.0,4481.0
754.248,92.0,3786.0
754.311,93.0,10687.0
754.375,94.0,8644.0
754.438,127.0,3744.0
754.502,125.0,3025.0
754.566,92.0,10796.0
754.63,125.0,5394.0
754.696,128.0,8211.0
754.761,125.0,7932.0
754.827,127.0,7153.0
754.893,127.0,7587.0
754.956,128.0,6280.0
755.029,128.0,7861.0
755.093,128.0,6846.0
755.156,92.0,4824.0
755.219,92.0,4029.0
755.282,93.0,4096.0
755.345,92.0,4024.0
755.408,129.0,2363.0
755.472,126.0,4106.0
755.536,126.0,4588.0
755.6,127.0,6958.0
755.664,127.0,7595.0
755.728,127.0,5605.0
755.792,126.0,2550.0
755.856,127.0,1289.0
755.919,125.0,824.0
755.982,128.0,798.0
756.055,128.0,2485.0
756.118,128.0,3800.0
756.181,127.0,4015.0
756.245,127.0,3714.0
756.308,127.0,3303.0
756.372,127.0,2969.0
756.435,127.0,2742.0
756.498,127.0,2707.0
756.561,127.0,2609.0
756.625,127.0,2482.0
756.688,126.0,2079.0
756.751,126.0,2250.0
756.815,126.0,2161.0
756.879,126.0,2056.0
756.943,125.0,1976.0
757.013,124.0,1914.0
757.077,124.0,1940.0
757.141,123.0,1827.0
757.205,121.0,1845.0
757.269,121.0,1903.0
757.333,121.0,1826.0
757.397,121.0,1518.0
757.461,122.0,1260.0
757.525,124.0,1273.0
757.589,124.0,1359.0
757.653,124.0,1481.0
757.716,126.0,1695.0
757.779,127.0,2676.0
757.842,128.0,3206.0
757.905,128.0,2953.0
757.969,128.0,2104.0
758.042,127.0,1146.0
758.106,435.0,743.0
758.169,112.0,1031.0
758.232,122.0,1823.0
758.296,126.0,2716.0
758.36,127.0,3323.0
758.424,128.0,3745.0
758.488,128.0,4242.0
758.552,129.0,4756.0
758.616,92.0,5477.0
758.68,92.0,6182.0
758.744,92.0,6549.0
758.808,92.0,6572.0
758.872,92.0,6705.0
758.936,92.0,6961.0
759.009,92.0,7147.0
759.073,92.0,6971.0
759.136,92.0,6787.0
759.199,92.0,6629.0
759.262,92.0,6509.0
759.325,92.0,6049.0
759.388,91.0,5255.0
759.451,128.0,4315.0
759.515,128.0,3374.0
759.579,128.0,2739.0
759.642,127.0,2251.0
759.705,126.0,1692.0
759.768,435.0,722.0
759.831,127.0,800.0
759.895,127.0,1232.0
759.958,127.0,1440.0
760.031,127.0,1672.0
760.094,127.0,1901.0
760.157,127.0,1955.0
760.221,126.0,2007.0
760.285,126.0,2141.0
760.348,126.0,2153.0
760.411,126.0,2056.0
760.474,126.0,1968.0
760.537,125.0,1857.0
760.601,125.0,1722.0
760.665,124.0,1647.0
760.729,125.0,1620.0
760.793,126.0,1557.0
760.856,125.0,1457.0
760.92,124.0,1375.0
760.984,122.0,1375.0
761.057,122.0,1356.0
761.121,120.0,1267.0
761.184,119.0,1326.0
761.247,119.0,1363.0
761.31,117.0,1164.0
761.374,158.0,739.0
761.438,435.0,738.0
761.502,435.0,739.0
761.566,435.0,742.0
761.629,435.0,739.0
761.692,435.0,736.0
761.755,435.0,734.0
761.819,435.0,740.0
761.882,115.0,973.0
761.946,127.0,1491.0
762.019,128.0,2147.0
762.082,128.0,4352.0
762.146,92.0,5541.0
762.21,92.0,5590.0
762.274,91.0,7995.0
762.338,156.0,1010.0
762.404,127.0,5601.0
762.47,126.0,3682.0
762.534,127.0,7514.0
762.6,126.0,7332.0
762.665,92.0,10059.0
762.73,128.0,8956.0
762.793,91.0,9880.0
762.857,92.0,8962.0
762.921,92.0,8160.0
762.984,126.0,5629.0
763.057,128.0,8082.0
763.122,128.0,9341.0
763.187,92.0,7966.0
763.253,92.0,6562.0
763.319,128.0,7906.0
763.385,120.0,2257.0
763.451,124.0,2428.0
763.515,128.0,3019.0
763.579,127.0,4737.0
763.643,127.0,4080.0
763.707,126.0,4224.0
763.771,126.0,4534.0
763.835,127.0,6990.0
763.899,127.0,5463.0
763.963,127.0,8931.0
764.036,126.0,9541.0
764.1,126.0,9397.0
764.164,126.0,8065.0
764.227,126.0,7023.0
764.29,126.0,6801.0
764.353,126.0,6730.0
764.416,126.0,7139.0
764.48,126.0,7174.0
764.544,126.0,6652.0
764.608,125.0,6478.0
764.672,125.0,6496.0
764.736,125.0,6835.0
764.799,126.0,7067.0
764.863,126.0,7445.0
764.927,126.0,7840.0
765.991,126.0,7891.0
765.062,126.0,7715.0
765.125,126.0,7520.0
765.188,126.0,7417.0
765.251,126.0,7485.0
765.314,126.0,7644.0
765.377,126.0,7644.0
765.441,126.0,7670.0
765.504,126.0,7659.0
765.567,126.0,7717.0
765.63,126.0,7731.0
765.693,126.0,7720.0
765.757,126.0,7503.0
765.821,126.0,7121.0
765.885,126.0,6903.0
765.949,126.0,6961.0
766.022,126.0,7119.0
766.085,126.0,7236.0
766.149,126.0,7087.0
766.213,126.0,7021.0
766.276,126.0,7196.0
766.339,126.0,7463.0
766.402,126.0,7502.0
766.465,126.0,7257.0
766.528,127.0,6991.0
766.592,127.0,6773.0
766.656,127.0,6613.0
766.72,127.0,6500.0
766.783,127.0,6014.0
766.846,128.0,5283.0
766.909,128.0,4998.0
766.972,128.0,5074.0
767.046,128.0,5270.0
767.109,128.0,5754.0
767.173,92.0,6467.0
