Time,Range,Magnitude
105.779,127.0,7249.0
105.842,127.0,7646.0
105.906,127.0,7835.0
105.969,127.0,7861.0
106.043,128.0,7632.0
106.106,128.0,7352.0
106.169,91.0,7137.0
106.233,91.0,7120.0
106.296,91.0,6960.0
106.36,91.0,6838.0
106.424,91.0,6785.0
106.488,91.0,6790.0
106.552,91.0,6804.0
106.616,91.0,7014.0
106.68,91.0,7107.0
106.744,91.0,7078.0
106.808,91.0,6988.0
106.872,91.0,7018.0
106.936,128.0,7219.0
107.009,128.0,7520.0
107.072,127.0,7623.0
107.136,127.0,7644.0
107.199,126.0,7783.0
107.262,126.0,8026.0
107.325,126.0,8275.0
107.388,126.0,8451.0
107.452,126.0,8389.0
107.515,126.0,8118.0
107.579,126.0,7591.0
107.643,127.0,6957.0
107.707,128.0,6234.0
107.771,92.0,5620.0
107.835,92.0,5344.0
107.899,93.0,5092.0
107.963,92.0,4928.0
108.037,92.0,4764.0
108.1,91.0,4521.0
108.164,127.0,4668.0
108.227,126.0,4908.0
108.29,124.0,5235.0
108.353,123.0,5580.0
108.416,123.0,5955.0
108.48,122.0,6427.0
108.544,122.0,6717.0
108.607,122.0,6563.0
108.67,122.0,6452.0
108.733,121.0,6304.0
108.796,121.0,5745.0
108.859,121.0,5200.0
108.923,122.0,4449.0
108.987,125.0,3579.0
109.061,94.0,3562.0
109.124,94.0,4226.0
109.187,92.0,5169.0
109.25,128.0,5905.0
109.313,127.0,6520.0
109.376,127.0,6953.0
109.439,127.0,7210.0
109.502,127.0,7191.0
109.565,128.0,7297.0
109.628,128.0,7516.0
109.691,128.0,7540.0
109.754,128.0,7400.0
109.817,91.0,7390.0
109.88,91.0,7345.0
109.943,128.0,7399.0
110.017,128.0,7473.0
110.08,128.0,7468.0
110.143,128.0,7359.0
110.207,128.0,7362.0
110.271,128.0,7448.0
110.335,127.0,7760.0
110.399,127.0,8061.0
110.463,126.0,8270.0
110.527,126.0,8452.0
110.59,125.0,8910.0
110.653,125.0,9295.0
110.717,124.0,9524.0
110.781,124.0,9513.0
110.845,124.0,9405.0
110.909,124.0,9160.0
110.973,125.0,8787.0
111.047,125.0,8547.0
111.111,126.0,8180.0
111.175,126.0,7728.0
111.238,126.0,7039.0
111.301,127.0,6195.0
111.364,92.0,5544.0
111.427,93.0,5174.0
111.491,94.0,4952.0
111.555,94.0,4809.0
111.618,92.0,4678.0
111.682,128.0,4869.0
111.745,126.0,5018.0
111.808,124.0,5467.0
111.871,123.0,6147.0
111.935,122.0,6840.0
112.008,122.0,7315.0
112.072,122.0,7496.0
112.136,122.0,7611.0
112.2,122.0,7576.0
112.264,122.0,7262.0
112.328,122.0,6760.0
112.392,122.0,6106.0
112.455,123.0,5058.0
112.518,124.0,4177.0
112.581,126.0,3693.0
112.644,128.0,4048.0
112.707,128.0,4689.0
112.771,127.0,5499.0
112.835,126.0,6236.0
112.899,126.0,6587.0
112.963,127.0,6697.0
113.037,127.0,6578.0
113.101,128.0,6567.0
113.165,91.0,6553.0
113.229,92.0,6760.0
113.293,92.0,6977.0
113.357,92.0,7057.0
113.421,92.0,7138.0
113.485,91.0,7214.0
113.549,128.0,7373.0
113.613,128.0,7501.0
113.677,128.0,7542.0
113.741,127.0,7580.0
113.804,127.0,7758.0
113.867,127.0,8012.0
113.931,126.0,8234.0
114.005,126.0,8602.0
114.069,125.0,8876.0
114.133,125.0,9125.0
114.197,125.0,9324.0
114.261,125.0,9446.0
114.325,124.0,9576.0
114.388,124.0,9693.0
114.452,124.0,9751.0
114.516,124.0,9627.0
114.579,124.0,9602.0
114.642,124.0,9461.0
114.705,124.0,9279.0
114.768,125.0,8883.0
114.832,125.0,8552.0
114.896,126.0,7773.0
114.96,127.0,6982.0
115.034,92.0,6303.0
115.097,92.0,6024.0
115.16,93.0,5519.0
115.223,94.0,5078.0
115.286,95.0,4682.0
115.349,95.0,4474.0
115.413,94.0,4368.0
115.477,93.0,4177.0
115.541,127.0,4342.0
115.605,125.0,4793.0
115.668,123.0,5235.0
115.731,123.0,5705.0
115.795,122.0,6053.0
115.859,123.0,6025.0
115.922,124.0,5631.0
115.986,125.0,4986.0
116.06,125.0,4642.0
116.124,126.0,4214.0
116.187,127.0,4204.0
116.251,126.0,4601.0
116.315,126.0,5135.0
116.379,126.0,5547.0
116.442,126.0,5913.0
116.505,127.0,6220.0
116.568,128.0,6060.0
116.631,92.0,5882.0
116.694,92.0,5804.0
116.758,93.0,5844.0
116.822,93.0,5932.0
116.886,93.0,6168.0
116.95,93.0,6396.0
117.025,92.0,6570.0
117.089,92.0,6723.0
117.153,91.0,7005.0
117.217,91.0,7147.0
117.281,128.0,7367.0
117.345,128.0,7444.0
117.409,127.0,7473.0
117.473,126.0,7788.0
117.537,126.0,8155.0
117.601,126.0,8436.0
117.665,126.0,8598.0
117.729,125.0,8770.0
117.793,125.0,8824.0
117.856,125.0,8783.0
117.919,125.0,8874.0
117.982,125.0,9024.0
118.056,125.0,8993.0
118.12,125.0,8581.0
118.184,125.0,7854.0
118.248,126.0,7059.0
118.312,91.0,6250.0
118.376,92.0,5989.0
118.44,93.0,5596.0
118.503,93.0,5098.0
118.567,94.0,4711.0
118.63,94.0,4362.0
118.694,92.0,4065.0
118.758,129.0,4085.0
118.822,127.0,4642.0
118.886,125.0,5345.0
118.95,123.0,6004.0
119.025,123.0,6644.0
119.088,122.0,7038.0
119.151,122.0,7434.0
119.214,121.0,7745.0
119.277,121.0,7743.0
119.341,121.0,7325.0
119.405,121.0,6726.0
119.469,122.0,6248.0
