Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
654.291,12.2,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0
654.362,12.2,24.4,0.0,0.0,0.0,0.0,16.0,5.9,0.0,0.0,0.0,0.0
654.434,12.2,24.4,0.0,0.0,0.0,0.0,10.0,8.8,0.0,0.0,0.0,0.0
654.507,36.6,24.4,0.0,0.0,0.0,0.0,8.7,7.7,0.0,0.0,0.0,0.0
654.579,12.2,24.4,0.0,0.0,0.0,0.0,13.2,9.0,0.0,0.0,0.0,0.0
654.651,12.2,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
655.214,-12.2,-24.4,-36.6,0.0,0.0,0.0,19.2,15.4,5.3,0.0,0.0,0.0
655.357,12.2,24.4,0.0,0.0,0.0,0.0,19.6,10.4,0.0,0.0,0.0,0.0
655.429,-24.4,-36.6,-12.2,-48.8,0.0,0.0,16.0,12.9,12.5,5.9,0.0,0.0
655.572,-12.2,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0
655.643,-12.2,-24.4,-36.6,0.0,0.0,0.0,8.9,7.2,5.9,0.0,0.0,0.0
655.716,-12.2,-24.4,-36.6,0.0,0.0,0.0,22.7,16.4,5.8,0.0,0.0,0.0
655.788,-12.2,-24.4,-36.6,0.0,0.0,0.0,24.0,18.0,6.5,0.0,0.0,0.0
655.861,-12.2,-24.4,-36.6,0.0,0.0,0.0,40.3,27.0,6.8,0.0,0.0,0.0
655.933,-12.2,-24.4,0.0,0.0,0.0,0.0,24.9,16.8,0.0,0.0,0.0,0.0
656.917,-12.2,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
657.058,12.2,24.4,36.6,0.0,0.0,0.0,30.8,28.3,11.0,0.0,0.0,0.0
657.131,12.2,24.4,-36.6,0.0,0.0,0.0,18.2,8.4,5.4,0.0,0.0,0.0
657.204,12.2,24.4,0.0,0.0,0.0,0.0,14.4,6.2,0.0,0.0,0.0,0.0
657.416,-73.2,-85.4,-61.0,0.0,0.0,0.0,6.0,5.4,5.1,0.0,0.0,0.0
657.489,-73.2,-85.4,-61.0,0.0,0.0,0.0,13.6,9.8,9.6,0.0,0.0,0.0
657.561,-61.0,-73.2,0.0,0.0,0.0,0.0,8.3,7.7,0.0,0.0,0.0,0.0
657.633,-73.2,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
657.705,-73.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0
657.776,-73.2,-61.0,0.0,0.0,0.0,0.0,8.7,7.4,0.0,0.0,0.0,0.0
657.848,-48.8,-73.2,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0
663.664,61.0,97.6,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0
663.806,61.0,73.2,0.0,0.0,0.0,0.0,7.2,6.8,0.0,0.0,0.0,0.0
663.878,73.2,61.0,85.4,0.0,0.0,0.0,15.3,13.8,5.4,0.0,0.0,0.0
663.950,61.0,48.8,36.6,73.2,0.0,0.0,7.3,6.3,5.5,5.1,0.0,0.0
664.022,-12.2,36.6,-24.4,0.0,0.0,0.0,5.7,5.4,5.1,0.0,0.0,0.0
664.094,12.2,24.4,36.6,0.0,0.0,0.0,6.8,6.4,5.2,0.0,0.0,0.0
664.167,12.2,24.4,0.0,0.0,0.0,0.0,15.7,8.8,0.0,0.0,0.0,0.0
664.239,-24.4,-12.2,-36.6,-48.8,0.0,0.0,33.5,29.7,19.5,5.6,0.0,0.0
664.312,-12.2,-24.4,-36.6,0.0,0.0,0.0,45.4,42.2,19.3,0.0,0.0,0.0
664.454,12.2,24.4,0.0,0.0,0.0,0.0,20.5,7.7,0.0,0.0,0.0,0.0
664.526,12.2,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0
664.598,-12.2,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
664.879,12.2,24.4,36.6,0.0,0.0,0.0,62.7,42.1,12.6,0.0,0.0,0.0
664.951,12.2,24.4,0.0,0.0,0.0,0.0,30.2,10.9,0.0,0.0,0.0,0.0
665.023,12.2,24.4,0.0,0.0,0.0,0.0,26.0,6.7,0.0,0.0,0.0,0.0
665.095,12.2,24.4,0.0,0.0,0.0,0.0,23.5,11.8,0.0,0.0,0.0,0.0
665.307,12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
665.378,12.2,-24.4,0.0,0.0,0.0,0.0,22.9,7.3,0.0,0.0,0.0,0.0
665.450,24.4,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
665.521,-24.4,-12.2,-36.6,0.0,0.0,0.0,15.0,12.7,8.2,0.0,0.0,0.0
665.594,-12.2,-24.4,-36.6,-48.8,0.0,0.0,31.0,21.5,16.1,6.9,0.0,0.0
665.667,-12.2,-24.4,-36.6,-48.8,0.0,0.0,66.5,55.2,27.1,8.5,0.0,0.0
665.740,-36.6,-48.8,-24.4,-12.2,0.0,0.0,17.8,12.1,11.8,5.2,0.0,0.0
665.813,-12.2,-24.4,-36.6,0.0,0.0,0.0,25.4,18.6,5.5,0.0,0.0,0.0
666.307,12.2,-24.4,0.0,0.0,0.0,0.0,9.5,6.5,0.0,0.0,0.0,0.0
666.379,12.2,24.4,-36.6,-48.8,0.0,0.0,31.4,11.6,10.5,6.8,0.0,0.0
666.523,-24.4,-36.6,-12.2,-48.8,0.0,0.0,10.1,8.4,8.0,5.1,0.0,0.0
666.596,-12.2,-24.4,-36.6,-48.8,0.0,0.0,7.7,7.4,5.6,5.1,0.0,0.0
666.669,-61.0,-48.8,-73.2,0.0,0.0,0.0,7.8,7.4,5.1,0.0,0.0,0.0
666.742,-61.0,-73.2,-48.8,0.0,0.0,0.0,9.4,6.7,5.6,0.0,0.0,0.0
666.815,-73.2,-85.4,-61.0,0.0,0.0,0.0,8.3,7.3,7.1,0.0,0.0,0.0
666.888,-61.0,-73.2,-48.8,-85.4,-12.2,-24.4,16.1,15.4,9.9,8.2,6.9,6.0
666.963,-73.2,-61.0,-85.4,0.0,0.0,0.0,9.4,8.3,5.5,0.0,0.0,0.0
667.033,-48.8,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
667.104,-61.0,-73.2,0.0,0.0,0.0,0.0,5.4,5.2,0.0,0.0,0.0,0.0
672.638,36.6,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
672.849,73.2,85.4,61.0,97.6,0.0,0.0,12.7,12.2,7.0,6.7,0.0,0.0
672.922,73.2,61.0,97.6,109.8,0.0,0.0,9.3,7.4,6.7,6.5,0.0,0.0
672.995,73.2,61.0,85.4,48.8,36.6,97.6,23.7,20.8,17.5,14.1,8.6,7.7
673.139,12.2,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0
673.210,-24.4,-12.2,-36.6,0.0,0.0,0.0,14.8,12.8,8.0,0.0,0.0,0.0
673.282,-12.2,-24.4,-36.6,0.0,0.0,0.0,16.2,13.4,7.1,0.0,0.0,0.0
673.354,12.2,24.4,0.0,0.0,0.0,0.0,12.8,7.3,0.0,0.0,0.0,0.0
673.427,12.2,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0
673.498,12.2,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0
673.622,12.2,24.4,36.6,0.0,0.0,0.0,16.7,15.9,7.2,0.0,0.0,0.0
